rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
1561365147620842089,,686,,1561365147,619982004,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.970202474829525, 1.957618261167773, 2.1649632240085697, 2.064702411535894, 1.9287962991143128, 0.005093776340821537]",[],[]
1561365147721069118,,687,,1561365147,719996929,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.0125674732746337, 2.0430998969521603, 2.2594988142573538, 2.1548599989711343, 2.013019391028469, 0.005316201898740829]",[],[]
1561365147820703856,,688,,1561365147,819979906,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.0519821117873251, 2.122628467649044, 2.347450808899052, 2.2387388812645126, 2.0913770646754735, 0.005523137418229437]",[],[]
1561365147921205663,,689,,1561365147,920066118,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.0879952941182036, 2.1952937774196464, 2.4278126069243218, 2.315379073734349, 2.162972525005888, 0.005712214544781762]",[],[]
1561365148021329418,,690,,1561365148,20088911,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.120629203888697, 2.2611405870881587, 2.500633710087501, 2.384827785677515, 2.2278498738314703, 0.005883549747288489]",[],[]
1561365148121694520,,691,,1561365148,120434999,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.149356034921755, 2.319103919974603, 2.5647363426228456, 2.445961784866871, 2.2849598140958265, 0.006034371927255286]",[],[]
1561365148221287707,,692,,1561365148,220026016,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.1744618319256477, 2.3697609404946, 2.620758800442696, 2.499389807328446, 2.3348710126381014, 0.006166182882301928]",[],[]
1561365148321264627,,693,,1561365148,320059061,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.1954806696440465, 2.4121715316995846, 2.667661392275121, 2.5441203105489056, 2.3766571938267815, 0.006276536402375519]",[],[]
1561365148421060743,,694,,1561365148,420022964,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2122236721423183, 2.4459545906875073, 2.7050226499596173, 2.579751344824104, 2.409942865727796, 0.006364440847285328]",[],[]
1561365148521459801,,695,,1561365148,520030021,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2217713606417098, 2.4652193625709584, 2.7263278877957755, 2.600069923657611, 2.4289240028826553, 0.006414568311448187]",[],[]
1561365148621217601,,696,,1561365148,620091915,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2283236657090555, 2.478440223561683, 2.7409490621086747, 2.6140139821656505, 2.441950213485535, 0.006448969353906624]",[],[]
1561365148720950395,,697,,1561365148,720048904,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2348771659433622, 2.4916634960909563, 2.755572903382939, 2.6279605841263924, 2.4549788001219444, 0.0064833766712544235]",[],[]
1561365148820895747,,698,,1561365148,819956064,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365148921078615,,699,,1561365148,920061111,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149021104889,,700,,1561365149,20024061,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149121562598,,701,,1561365149,119961977,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149220623593,,702,,1561365149,220033884,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149320668524,,703,,1561365149,320008039,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149420887125,,704,,1561365149,420120954,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149522937246,,705,,1561365149,520040988,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149621147561,,706,,1561365149,620012998,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149721767184,,707,,1561365149,720415115,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149822819373,,708,,1561365149,820096969,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365149920649945,,709,,1561365149,920006990,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150020775854,,710,,1561365150,20000934,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150121358309,,711,,1561365150,120282888,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150221056373,,712,,1561365150,220127105,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150320919318,,713,,1561365150,320048093,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150420865493,,714,,1561365150,420222997,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150521418355,,715,,1561365150,520029067,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150621021146,,716,,1561365150,619995117,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150721314679,,717,,1561365150,720026016,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150820841670,,718,,1561365150,819967031,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365150921255003,,719,,1561365150,920090913,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151021309060,,720,,1561365151,20025968,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151121077754,,721,,1561365151,120059967,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151221370204,,722,,1561365151,219907999,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151321177669,,723,,1561365151,320013046,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151421684109,,724,,1561365151,420335054,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151521267272,,725,,1561365151,520013093,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151620905835,,726,,1561365151,620296955,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151721195405,,727,,1561365151,720423936,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151821157085,,728,,1561365151,820019960,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365151921220240,,729,,1561365151,919966936,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152020932770,,730,,1561365152,20040035,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152121031764,,731,,1561365152,120218038,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152220830018,,732,,1561365152,219963073,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152321221524,,733,,1561365152,320220947,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152422845016,,734,,1561365152,419994115,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152520627052,,735,,1561365152,520025014,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152620849394,,736,,1561365152,620172977,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152720761295,,737,,1561365152,720032930,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152820939240,,738,,1561365152,820009946,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365152921469741,,739,,1561365152,920221090,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153020984295,,740,,1561365153,20039081,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153120842382,,741,,1561365153,119999885,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153220919908,,742,,1561365153,219990015,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153321148199,,743,,1561365153,320096969,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153421425135,,744,,1561365153,420114994,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153521162788,,745,,1561365153,520023107,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153621120572,,746,,1561365153,619961023,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153721364123,,747,,1561365153,720371961,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153820952256,,748,,1561365153,819978952,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365153921077874,,749,,1561365153,920020103,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154020998623,,750,,1561365154,20014047,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154120956875,,751,,1561365154,120002985,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154221189975,,752,,1561365154,219995021,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154320762899,,753,,1561365154,320018053,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154421059711,,754,,1561365154,419992923,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154521292683,,755,,1561365154,520163059,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154623011758,,756,,1561365154,620024919,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154721386385,,757,,1561365154,719978094,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154820972665,,758,,1561365154,820220947,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365154924729380,,759,,1561365154,922050952,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155021004661,,760,,1561365155,19995927,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155121179795,,761,,1561365155,120198011,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155221085808,,762,,1561365155,220021963,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155322638106,,763,,1561365155,320179939,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155420753939,,764,,1561365155,419964075,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155520700479,,765,,1561365155,519958972,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155621356506,,766,,1561365155,620018959,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155721190203,,767,,1561365155,720107078,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155821059834,,768,,1561365155,820012092,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365155921273410,,769,,1561365155,920041084,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156021467832,,770,,1561365156,20318031,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156121755208,,771,,1561365156,120040893,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156220787026,,772,,1561365156,219986915,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156321024206,,773,,1561365156,319966077,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156423208894,,774,,1561365156,420161008,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156520645658,,775,,1561365156,520003080,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156621489904,,776,,1561365156,620218038,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156720957515,,777,,1561365156,719892978,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156823064103,,778,,1561365156,820378065,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365156920946974,,779,,1561365156,919991016,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157021008477,,780,,1561365157,19974946,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157121189592,,781,,1561365157,120002985,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157220950124,,782,,1561365157,220010042,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157321182265,,783,,1561365157,320058107,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157421161241,,784,,1561365157,420017004,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157521011954,,785,,1561365157,519968986,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157620949339,,786,,1561365157,619981050,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157721199456,,787,,1561365157,720026969,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157821275956,,788,,1561365157,820085048,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365157922868931,,789,,1561365157,919994115,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158021057237,,790,,1561365158,20004987,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158121079144,,791,,1561365158,119986057,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158221321095,,792,,1561365158,220217943,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158321171708,,793,,1561365158,320050001,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158420935392,,794,,1561365158,420146942,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158522479646,,795,,1561365158,520056009,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158621070171,,796,,1561365158,620007038,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158721138497,,797,,1561365158,720040082,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158820845283,,798,,1561365158,820003032,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365158921004858,,799,,1561365158,920166969,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365159021166657,,800,,1561365159,20015001,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
1561365159120590811,,801,,1561365159,119950056,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[1.2374618567158855, 2.4968787351642767, 2.761340524692017, 2.633461103254671, 2.46011725536787, 0.0064969468661848495]",[],[]
