rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
1561364686611710432,,2117,,1561364686,610491991,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364686711152798,,2118,,1561364686,710525989,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364686811457037,,2119,,1561364686,810501098,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364686911272433,,2120,,1561364686,910445928,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687011293670,,2121,,1561364687,10503053,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687111629853,,2122,,1561364687,110743999,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687211231851,,2123,,1561364687,210493087,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687311175610,,2124,,1561364687,310481071,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687411190346,,2125,,1561364687,410437107,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687511406821,,2126,,1561364687,510736942,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687611460049,,2127,,1561364687,610544919,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687711312894,,2128,,1561364687,710515022,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687811462682,,2129,,1561364687,810472965,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364687911286336,,2130,,1561364687,910521030,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688011140135,,2131,,1561364688,10533094,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688111442513,,2132,,1561364688,110872983,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688211278165,,2133,,1561364688,210505008,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688311482312,,2134,,1561364688,310484886,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688411773007,,2135,,1561364688,410516023,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688510586545,,2136,,1561364688,510335922,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688610647173,,2137,,1561364688,610305070,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688711393968,,2138,,1561364688,710392951,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688811390373,,2139,,1561364688,810506105,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364688911327609,,2140,,1561364688,910454988,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689011237362,,2141,,1561364689,10428905,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689111355158,,2142,,1561364689,110479116,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689211241316,,2143,,1561364689,210491895,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689311286368,,2144,,1561364689,310503005,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689411139132,,2145,,1561364689,410463094,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689511593777,,2146,,1561364689,510494947,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689611480779,,2147,,1561364689,610513925,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689711359072,,2148,,1561364689,710483074,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689810985107,,2149,,1561364689,810434103,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364689911282687,,2150,,1561364689,910451889,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690011437988,,2151,,1561364690,10493040,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690111427079,,2152,,1561364690,110507965,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690211147847,,2153,,1561364690,210498094,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690311195989,,2154,,1561364690,310487985,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690411558127,,2155,,1561364690,410495042,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690511300890,,2156,,1561364690,510493040,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690611498596,,2157,,1561364690,610506057,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690712553404,,2158,,1561364690,710504055,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690811141315,,2159,,1561364690,810456037,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364690911332750,,2160,,1561364690,910490036,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691011305454,,2161,,1561364691,10492086,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691111406937,,2162,,1561364691,110503911,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691211378041,,2163,,1561364691,210500001,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691311811835,,2164,,1561364691,310966968,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691411416793,,2165,,1561364691,410515069,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691511188322,,2166,,1561364691,510452032,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691611398540,,2167,,1561364691,610522031,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691711803643,,2168,,1561364691,710522890,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691811682812,,2169,,1561364691,810766935,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364691911409282,,2170,,1561364691,910485029,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692011260027,,2171,,1561364692,10482072,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692111194265,,2172,,1561364692,110467910,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692211075191,,2173,,1561364692,210474014,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692311381864,,2174,,1561364692,310498952,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692411499756,,2175,,1561364692,410589933,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692511054685,,2176,,1561364692,510484933,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692611380578,,2177,,1561364692,610529899,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692711264197,,2178,,1561364692,710514068,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692811721227,,2179,,1561364692,810978889,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364692911521558,,2180,,1561364692,910475015,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693011518622,,2181,,1561364693,10502099,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693111146033,,2182,,1561364693,110515117,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693212129195,,2183,,1561364693,210968017,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693311395496,,2184,,1561364693,310483932,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693411274027,,2185,,1561364693,410526037,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693511139685,,2186,,1561364693,510502099,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693611499321,,2187,,1561364693,610502958,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693711135476,,2188,,1561364693,710453987,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693811068138,,2189,,1561364693,810470104,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364693911056105,,2190,,1561364693,910485029,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694011608962,,2191,,1561364694,10711908,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694111234901,,2192,,1561364694,110500097,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694211364857,,2193,,1561364694,210483074,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694311417116,,2194,,1561364694,310489892,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694411310939,,2195,,1561364694,410490989,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694511657442,,2196,,1561364694,510526895,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694611211707,,2197,,1561364694,610496044,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694711556308,,2198,,1561364694,710525989,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694811414521,,2199,,1561364694,810491085,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364694911057784,,2200,,1561364694,910485029,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695011456367,,2201,,1561364695,10442972,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695111186827,,2202,,1561364695,110511064,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695211581490,,2203,,1561364695,210474014,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695311066714,,2204,,1561364695,310492038,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695411472907,,2205,,1561364695,410514116,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695511621502,,2206,,1561364695,510499954,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695611233987,,2207,,1561364695,610491991,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695711660932,,2208,,1561364695,710484981,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695811348548,,2209,,1561364695,810476064,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364695911450470,,2210,,1561364695,910715103,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364696011133154,,2211,,1561364696,10462045,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364696111454776,,2212,,1561364696,110717058,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
